KRAS_1uMGDP_G12D_GDP_D_4002 - 1_X	KRAS_1uMGDP_G12D_GDP_D_4002 - 1_Y	Fit on KRAS_1uMGDP_G12D_GDP_D_40_X	Fit on KRAS_1uMGDP_G12D_GDP_D_40_Y
2711.44	14.7008		
2711.91	14.7062		
2712.55	14.725		
2713.03	14.745		
2713.52	14.7661		
2714	14.7916		
2714.47	14.8158		
2714.95	14.8418		
2715.59	14.8752		
2716.08	14.8989		
2716.55	14.9141		
2717.03	14.9257		
2717.51	14.9429		
2718.15	14.9574		
2718.64	14.9624		
2719.11	14.9684		
2719.59	14.9723		
2720.08	14.9807		
2720.72	15.0226		
2721.2	15.0662		
2721.67	15.0878		
2722.15	15.0993		
2722.64	15.0993		
2723.28	15.0846		
2723.75	15.0559		
2724.23	15.0186		
2724.72	14.9752		
2725.2	14.9207		
2725.67	14.843		
2726.31	14.7606		
2726.79	14.6995		
2727.28	14.6273		
2727.75	14.5616		
2728.23	14.4916		
2728.71	14.419		
2729.35	14.3227		
2729.84	14.2655		
2730.31	14.1953		
2730.79	14.1358		
2731.28	14.09		
2731.92	14.021		
2732.39	13.9757		
2732.87	13.955		
2733.35	13.939		
2733.84	13.9254		
2734.31	13.9191		
2734.95	13.9184		
2735.43	13.9264		
2735.92	13.9396		
2736.4	13.9516		
2736.87	13.9671		
2737.35	13.9899		
2737.99	14.0405		
2738.48	14.077		
2738.95	14.0777		
2739.43	14.0519		
2739.91	14.0012		
2740.56	13.9149		
2741.04	13.8216		
2741.51	13.7238		
2741.99	13.6158		
2742.48	13.5131		
2743.12	13.4101		
2743.59	13.3619		
2744.07	13.36		
2744.56	13.3802		
2745.04	13.4286		
2745.51	13.4864		
2746.15	13.5843		
2746.63	13.6581		
2747.12	13.7406		
2747.6	13.8225		
2748.07	13.897		
2748.55	13.9777		
2749.19	14.0833		
2749.68	14.1524		
2750.15	14.204		
2750.63	14.2538		
2751.11	14.3043		
2751.76	14.3726		
2752.24	14.4155		
2752.71	14.4526		
2753.19	14.4653		
2753.83	14.3764		
2754.32	14.2341		
2754.79	14.0628		
2755.27	13.8679		
2755.76	13.6562		
2756.24	13.4535		
2756.88	13.2003		
2757.35	13.0243		
2757.83	12.9284		
2758.32	12.9218		
2758.8	12.9908		
2759.44	13.1518		
2759.91	13.3023		
2760.4	13.491		
2760.88	13.678		
2761.35	13.8589		
2761.99	14.0909		
2762.47	14.2395		
2762.96	14.3791		
2763.44	14.5025		
2764.08	14.6302		
2764.55	14.7008		
2765.03	14.7612		
2765.52	14.8132		
2765.99	14.8596		
2766.63	14.9127		
2767.11	14.9474		
2767.6	14.9767		
2768.08	15.0021		
2768.55	14.9422		
2769.19	14.7682		
2769.67	14.6344		
2770.16	14.514		
2770.63	14.4226		
2771.11	14.3613		
2771.75	14.3216		
2772.24	14.3375		
2772.72	14.3981		
2773.19	14.5891		
2773.67	14.8309		
2774.31	15.1574		
2774.8	15.4102		
2775.28	15.6125		
2775.75	15.776		
2776.23	15.9099		
2776.87	16.0313		
2777.36	16.0815		
2777.83	16.1026		
2778.31	16.0861		
2778.8	16.05		
2779.28	15.997		
2779.92	15.9214		
2780.39	15.8642		
2780.87	15.7963		
2781.36	15.7363		
2781.83	15.6813		
2782.47	15.5958		
2782.95	15.5564		
2783.44	15.5112		
2783.92	15.485		
2784.56	15.5282		
2785.03	15.6185		
2785.51	15.7328		
2786	15.8753		
2786.48	16.0304		
2787.11	16.2411		
2787.59	16.4158		
2788.08	16.5926		
2788.56	16.8125		
2789.03	17.0272		
2789.67	17.2358		
2790.15	17.4119		
2790.64	17.5269		
2791.12	17.6293		
2791.59	17.7323		
2792.07	17.8181		
2792.56	17.8626		
2793.2	17.8091		
2793.67	17.729		
2794.15	17.5918		
2794.64	17.4058		
2795.12	17.1984		
2795.76	16.9103		
2796.23	16.7431		
2796.71	16.5557		
2797.2	16.4008		
2797.68	16.2663		
2798.31	16.1355		
2798.79	16.0448		
2799.28	15.9829		
2799.76	15.9464		
2800.23	15.925		
2800.87	15.8515		
2801.35	15.7987		
2801.84	15.7382		
2802.32	15.6787		
2802.96	15.5908		
2803.43	15.5352		
2803.92	15.4708		
2804.4	15.4073		
2804.87	15.348		
2805.51	15.2854		
2805.99	15.2333		
2806.48	15.1868		
2806.96	15.1583		
2807.43	15.1266		
2808.07	15.0842		
2808.56	15.0502		
2809.04	15.0209		
2809.51	14.9966		
2809.99	14.966		
2810.48	14.9289		
2811.12	14.8792		
2811.6	14.8497		
2812.07	14.8257		
2812.55	14.7948		
2813.04	14.778		
2813.52	14.7627		
2814.15	14.7421		
2814.63	14.7237		
2815.12	14.6128		
2815.6	14.4887		
2816.07	14.3524		
2816.71	14.1528		
2817.19	13.9909		
2817.68	13.8472		
2818.16	13.7013		
2818.8	13.5948		
2819.27	13.5962		
2819.76	13.6941		
2820.24	13.8654		
2820.71	14.0707		
2821.35	14.3866		
2821.83	14.6544		
2822.32	14.9098		
2822.8	15.1644		
2823.27	15.4024		
2823.76	15.5922		
2824.4	15.7197		
2824.88	15.7628		
2825.35	15.7729		
2825.83	15.7478		
2826.32	15.6891		
2826.8	15.6172		
2827.44	15.5106		
2827.91	15.4396		
2828.39	15.366		
2828.88	15.2974		
2829.36	15.2434		
2830	15.1759		
2830.47	15.1407		
2830.96	15.1113		
2831.44	15.0817		
2832.08	15.041		
2832.55	15.0131		
2833.03	14.9914		
2833.52	14.976		
2834	14.9594		
2834.47	14.9534		
2835.11	14.9441		
2835.6	14.9455		
2836.08	14.9409		
2836.55	14.9475		
2837.19	14.946		
2837.67	14.9411		
2838.16	14.9467		
2838.64	14.9391		
2839.11	14.9445		
2839.75	14.9414		
2840.23	14.9421		
2840.72	14.9362		
2841.2	14.9248		
2841.83	14.9184		
2842.31	14.9143		
2842.8	14.9118		
2843.28	14.9162		
2843.75	14.9298		
2844.39	14.9444		
2844.87	14.9574		
2845.36	14.968		
2845.84	14.9822		
2846.31	14.9969		
2846.8	15.002		
2847.44	15.0066		
2847.92	15.0098		
2848.39	15.0187		
2848.87	15.0255		
2849.36	15.0315		
2849.84	15.0413		
2850.48	15.0428		
2850.95	15.0505		
2851.44	15.0555		
2851.92	15.0644		
2852.39	15.0733		
2852.87	15.0824		
2853.51	15.0835		
2854	15.0987		
2854.48	15.1033		
2854.95	15.0852		
2855.44	15.0555		
2855.92	15.0125		
2856.56	14.9502		
2857.04	14.9042		
2857.51	14.8626		
2858	14.818		
2858.48	14.7891		
2859.12	14.7838		
2859.59	14.7828		
2860.07	14.7782		
2860.56	14.7804		
2861.04	14.7795		
2861.68	14.7847		
2862.15	14.7918		
2862.64	14.7908		
2863.12	14.7926		
2863.59	14.7997		
2864.23	14.8038		
2864.71	14.8094		
2865.2	14.8199		
2865.68	14.8222		
2866.15	14.818		
2866.79	14.8161		
2867.28	14.8117		
2867.76	14.8143		
2868.24	14.8185		
2868.71	14.8134		
2869.35	14.8097		
2869.84	14.8104		
2870.32	14.8108		
2870.79	14.8066		
2871.27	14.8071		
2871.76	14.8044		
2872.4	14.8052		
2872.88	14.7977		
2873.35	14.8022		
2873.84	14.8108		
2874.32	14.8198		
2874.79	14.8406		
2875.43	14.8703		
2875.91	14.8943		
2876.4	14.9121		
2876.88	14.9343		
2877.35	14.9481		
2877.99	14.9615		
2878.48	14.9751		
2878.96	14.9764		
2879.44	14.9706		
2879.91	14.9595		
2880.4	14.9545		
2881.04	14.9526		
2881.52	14.953		
2881.99	14.9498		
2882.48	14.9457		
2882.96	14.9474		
2883.44	14.9527		
2884.08	14.9515		
2884.55	14.9453		
2885.04	14.9349		
2885.52	14.934		
2885.99	14.9204		
2886.63	14.9044		
2887.11	14.8907		
2887.6	14.8751		
2888.08	14.8688		
2888.55	14.8625		
2889.04	14.8551		
2889.68	14.8444		
2890.16	14.8373		
2890.63	14.8339		
2891.11	14.8365		
2891.6	14.8351		
2892.08	14.8307		
2892.72	14.8395		
2893.19	14.8469		
2893.68	14.8529		
2894.16	14.8581		
2894.64	14.8564		
2895.28	14.8596		
2895.75	14.8617		
2896.24	14.8708		
2896.72	14.8734		
2897.19	14.8764		
2897.68	14.8825		
2898.31	14.8629		
2898.8	14.8622		
2899.28	14.8634		
2899.75	14.8637		
2900.24	14.8615		
2900.72	14.864		
2901.36	14.8848		
2901.83	14.8931		
2902.31	14.9017		
2902.8	14.9008		
2903.44	14.8977		
2903.92	14.8891		
2904.39	14.7908		
2904.88	14.6606		
2905.36	14.509		
2906	14.2816		
2906.48	14.0851		
2906.95	13.9298		
2907.44	13.8356		
2907.92	13.7801		
2908.56	13.7578		
2909.03	13.7519		
2909.52	13.7873		
2910	13.8363		
2910.48	13.8974		
2910.95	13.9584		
2911.59	14.0566		
2912.08	14.113		
2912.56	14.1695		
2913.03	14.2188		
2913.52	14.2747		
2914	14.3125		
2914.64	14.3505		
2915.12	14.3656		
2915.59	14.3738		
2916.08	14.392		
2916.56	14.4177		
2917.2	14.4641		
2917.67	14.5004		
2918.15	14.5518		
2918.64	14.6044		
2919.12	14.6574		
2919.59	14.7037		
2920.23	14.7683		
2920.72	14.8122		
2921.2	14.855		
2921.69	14.8975		
2922.15	14.9268		
2922.79	14.9583		
2923.28	14.9839		
2923.76	15.0027		
2924.23	15.0171		
2924.72	15.0341		
2925.36	15.055		
2925.84	15.0725		
2926.32	15.0832		
2926.79	15.0914		
2927.43	15.1079		
2927.92	15.1149		
2928.4	15.1164		
2928.87	15.1158		
2929.35	15.1212		
2929.99	15.1231		
2930.48	15.1249		
2930.96	15.1267		
2931.43	15.1245		
2931.92	15.1354		
2932.4	15.1393		
2933.04	15.1548		
2933.53	15.153		
2933.99	15.1537		
2934.48	15.1624		
2934.96	15.1631		
2935.6	15.1609		
2936.07	15.1606		
2936.56	15.1565		
2937.04	15.1473		
2937.52	15.1438		
2938.16	15.1465		
2938.63	15.1433		
2939.12	15.1461		
2939.6	15.1352		
2940.07	15.1247		
2940.56	15.1254		
2941.2	15.1149		
2941.68	15.1081		
2942.16	15.1025		
2942.63	15.1018		
2943.12	15.1023		
2943.76	15.1049		
2944.24	15.1032		
2944.73	15.1066		
2945.19	15.1087		
2945.68	15.1115		
2946.16	15.1087		
2946.8	15.1142		
2947.27	15.1073		
2947.76	15.1041		
2948.24	15.1046		
2948.73	15.1096		
2949.37	15.1147		
2949.83	15.1112		
2950.32	15.0998		
2950.8	15.0914		
2951.27	15.0903		
2951.91	15.0919		
2952.4	15.0844		
2952.88	15.0782		
2953.36	15.0738		
2953.83	15.072		
2954.32	15.0667		
2954.96	15.0684		
2955.44	15.0713		
2955.91	15.0699		
2956.4	15.0743		
2957.04	15.0721		
2957.52	15.0768		
2958.01	15.0773		
2958.47	15.0795		
2958.96	15.078		
2959.6	15.0761		
2960.08	15.0796		
2960.57	15.0809		
2961.03	15.0765		
2961.52	15.0733		
2962	15.0688		
2962.64	15.0629		
2963.11	15.0577		
2963.6	15.0586		
2964.08	15.0554		
2964.57	15.0615		
2965.03	15.0657		
2965.68	15.0633		
2966.16	15.0628		
2966.64	15.0604		
2967.11	15.0661		
2967.6	15.0685		
2968.24	15.082		
2968.72	15.0896		
2969.2	15.0889		
2969.67	15.0932		
2970.16	15.089		
2970.8	15.0686		
2971.28	14.8679		
2971.77	14.7416		
2972.24	14.7016		
2972.72	14.5943		
2973.2	7.54846		
2973.85	10.0538		
2974.31	13.4693		
2974.8	14.8102		
2975.28	15.9499		
2975.77	16.3148		
2976.41	16.5237		
2976.87	16.0894		
2977.36	16.0014		
2977.84	16.1393		
2978.48	16.2128		
2978.95	16.2723		
2979.44	16.3271		
2979.92	16.3857		
2980.41	16.4475		
2981.05	16.5396		
2981.52	16.6214		
2982	16.6979		
2982.48	16.7736		
2982.97	16.8657		
2983.59	16.9828		
2984.08	17.0759		
2984.56	17.1679		
2985.05	17.2627		
2985.51	17.3583		
2986	17.4577		
2986.64	17.5902		
2987.12	17.694		
2987.61	17.7997		
2988.08	17.901		
2988.56	18.0012		
2989.2	18.1331		
2989.69	18.2494		
2990.15	18.3625		
2990.64	18.4745		
2991.12	18.59		
2991.61	18.7029		
2992.25	18.8463		
2992.72	18.9644		
2993.2	19.0816		
2993.68	19.2002		
2994.15	19.3114		
2994.64	19.4328		
2995.28	19.5986		
2995.76	19.729		
2996.25	19.8581		
2996.71	19.9889		
2997.2	20.118		
2997.84	20.2889		
2998.32	20.4297		
2998.81	20.563		
2999.28	20.7009		
2999.76	20.835		
3000.24	20.9675		
3000.89	21.143		
3001.35	21.2844		
3001.84	21.4195		
3002.32	21.5444		
3002.81	21.6726		
3003.27	21.8049		
3003.92	21.9772		
3004.4	22.1057		
3004.88	22.2238		
3005.35	22.342		
3005.84	22.4541		
3006.32	22.571		
3006.96	22.7338		
3007.45	22.868		
3007.91	22.9936		
3008.4	23.121		
3008.88	23.2535		
3009.52	23.4216		
3010.01	23.5597		
3010.48	23.6912		
3010.96	23.8236		
3011.44	23.9644		
3012.09	24.1387		
3012.55	24.2715		
3013.04	24.4059		
3013.52	24.5388		
3014.01	24.6706		
3014.65	24.8412		
3015.12	24.9712		
3015.6	25.0915		
3016.08	25.2111		
3016.55	25.3287		
3017.04	25.451		
3017.68	25.6099		
3018.16	25.7453		
3018.65	25.8718		
3019.11	26.0055		
3019.6	26.1353		
3020.24	26.3065		
3020.72	26.4395		
3021.19	26.5636		
3021.68	26.6865		
3022.16	26.8095		
3022.8	26.9751		
3023.29	27.1106		
3023.76	27.2467		
3024.24	27.3875		
3024.72	27.5259		
3025.36	27.7034		
3025.85	27.8443		
3026.32	27.9811		
3026.8	28.1128		
3027.28	28.2407		
3027.93	28.4076		
3028.39	28.5404		
3028.88	28.669		
3029.36	28.794		
3029.85	28.9206		
3030.32	29.0481		
3030.96	29.2076		
3031.44	29.3405		
3031.93	29.4672		
3032.39	29.5964		
3032.88	29.7307		
3033.36	29.8709		
3034	30.0445		
3034.49	30.1788		
3034.95	30.3174		
3035.44	30.4485		
3035.92	30.585		
3036.41	30.7185		
3037.05	30.8948		
3037.52	31.0355		
3038	31.1781		
3038.49	31.322		
3038.95	31.4613		
3039.44	31.6003		
3040.08	31.778		
3040.56	31.9139		
3041.05	32.0416		
3041.52	32.1777		
3042	32.3092		
3042.64	32.4849		
3043.12	32.6331		
3043.59	32.7712		
3044.08	32.9114		
3044.56	33.0483		
3045.05	33.1862		
3045.69	33.3594		
3046.16	33.4959		
3046.64	33.6283		
3047.12	33.7602		
3047.61	33.8948		
3048.25	34.06		
3048.72	34.1909		
3049.2	34.3136		
3049.69	34.4376		
3050.15	34.5711		
3050.64	34.706		
3051.28	34.8889		
3051.76	35.0214		
3052.25	35.1549		
3052.72	35.2902		
3053.2	35.4301		
3053.84	35.6103		
3054.33	35.7516		
3054.79	35.8845		
3055.28	36.0115		
3055.76	36.1381		
3056.4	36.3105		
3056.89	36.4441		
3057.36	36.5713		
3057.84	36.6975		
3058.32	36.8157		
3058.97	36.9743		
3059.43	37.0936		
3059.92	37.2148		
3060.4	37.3327		
3060.89	37.4493		
3061.35	37.5688		
3062	37.7087		
3062.48	37.8297		
3062.96	37.9434		
3063.45	38.0486		
3063.92	38.1543		
3064.4	38.2544		
3065.04	38.3832		
3065.53	38.4716		
3065.99	38.5678		
3066.48	38.6507		
3067.12	38.7589		
3067.6	38.8343		
3068.09	38.9133		
3068.56	38.9956		
3069.04	39.0663		
3069.52	39.1339		
3070.17	39.2199		
3070.63	39.2828		
3071.12	39.34		
3071.6	39.3899		
3072.09	39.4439		
3072.73	39.502		
3073.2	39.5417		
3073.68	39.5803		
3074.16	39.6165		
3074.65	39.6513		
3075.29	39.6963		
3075.76	39.7298		
3076.24	39.7571		
3076.73	39.7798		
3077.19	39.7949		
3077.84	39.8228		
3078.32	39.8379		
3078.8	39.856		
3079.29	39.8716		
3079.76	39.8906		
3080.24	39.9069		
3080.88	39.9333		
3081.37	39.9527		
3081.83	39.9757		
3082.32	39.9926		
3082.8	40.0029		
3083.29	40.0059		
3083.93	40.0129		
3084.4	40.0219		
3084.88	40.0246		
3085.36	40.0309		
3085.85	40.0385		
3086.48	40.0444		
3086.96	40.0485		
3087.44	40.0553		
3087.93	40.0561		
3088.4	40.0482		
3088.88	40.0372		
3089.52	40.0368		
3090.01	40.0426		
3090.49	40.1469		
3090.96	40.1709		
3091.44	40.187		
3091.93	40.38		
3092.57	46.1721		
3093.03	40.3567		
3093.52	39.5781		
3094	39.529		
3094.49	39.4097		
3095.13	39.1035		
3095.6	39.5273		
3096.08	39.5303		
3096.57	39.4595		
3097.05	39.4351		
3097.52	39.4292		
3098	39.4293		
3098.49	39.4181		
3099.13	39.4066		
3099.6	39.3829		
3100.08	39.3666		
3100.56	39.3502		
3101.05	39.3389		
3101.69	39.3125		
3102.16	39.2942		
3102.64	39.2798		
3103.13	39.2629		
3103.6	39.2436		
3104.08	39.2356		
3104.72	39.2213		
3105.2	39.1994		
3105.69	39.1771		
3106.16	39.1484		
3106.64	39.1305		
3107.28	39.1032		
3107.77	39.0859		
3108.23	39.0664		
3108.72	39.0442		
3109.2	39.0174		
3109.84	39.0048		
3110.33	38.9932		
3110.8	38.987		
3111.28	38.9792		
3111.77	38.9663		
3112.41	38.9495		
3112.89	38.9362		
3113.36	38.9209		
3113.84	38.9048		
3114.33	38.8832		
3114.8	38.8684		
3115.44	38.8449		
3115.92	38.8281		
3116.4	38.8155		
3116.89	38.8012		
3117.36	38.7888		
3117.84	38.781		
3118.48	38.7622		
3118.97	38.742		
3119.44	38.7325		
3119.92	38.7291		
3120.4	38.7187		
3120.89	38.7161		
3121.53	38.7183		
3122	38.7189		
3122.48	38.7166		
3122.97	38.72		
3123.45	38.71		
3124.09	38.6974		
3124.56	38.6838		
3125.04	38.6762		
3125.53	38.6636		
3126	38.6465		
3126.64	38.621		
3127.12	38.5933		
3127.6	38.5656		
3128.09	38.5374		
3128.56	38.5174		
3129.2	38.4932		
3129.68	38.4844		
3130.17	38.4806		
3130.64	38.4795		
3131.28	38.4782		
3131.76	38.4879		
3132.24	38.5006		
3132.73	38.5052		
3133.2	38.5055		
3133.68	38.5039		
3134.32	38.4993		
3134.81	38.4875		
3135.29	38.4822		
3135.76	38.4743		
3136.24	38.4595		
3136.73	38.4453		
3137.37	38.4323		
3137.84	38.4155		
3138.32	38.4029		
3138.81	38.3963		
3139.29	38.3984		
3139.93	38.3994		
3140.4	38.4021		
3140.88	38.4015		
3141.37	38.3969		
3141.84	38.392		
3142.48	38.3925		
3142.96	38.381		
3143.45	38.3684		
3143.93	38.3626		
3144.4	38.3567		
3145.04	38.3442		
3145.52	38.3425		
3146.01	38.3361		
3146.49	38.3361		
3146.96	38.3246		
3147.44	38.3203		
3148.08	38.3113		
3148.57	38.3011		
3149.04	38.2921		
3149.52	38.2809		
3150.01	38.2629		
3150.65	38.2457		
3151.13	38.2284		
3151.6	38.2179		
3152.08	38.2015		
3152.57	38.1869		
3153.21	38.1789		
3153.68	38.1671		
3154.16	38.1613		
3154.65	38.1606		
3155.13	38.1518		
3155.6	38.1471		
3156.24	38.1412		
3156.72	38.135		
3157.21	38.1219		
3157.68	38.1069		
3158.16	38.0885		
3158.65	38.0676		
3159.29	38.0488		
3159.77	38.0322		
3160.24	38.0201		
3160.72	38.0063		
3161.21	37.9969		
3161.85	37.9893		
3162.33	37.9808		
3162.8	37.9734		
3163.28	37.973		
3163.77	37.966		
3164.41	37.9581		
3164.88	37.9532		
3165.36	37.9534		
3165.85	37.9483		
3166.33	37.9372		
3166.97	37.9378		
3167.44	37.9298		
3167.92	37.9296		
3168.41	37.9211		
3168.88	37.9033		
3169.36	37.8893		
3170	37.8764		
3170.49	37.8623		
3170.97	37.8513		
3171.44	37.843		
3171.92	37.8281		
3172.56	37.8175		
3173.05	37.8072		
3173.53	37.7939		
3174	37.7851		
3174.48	37.7735		
3175.13	37.7687		
3175.61	37.7571		
3176.08	37.7399		
3176.56	37.7245		
3177.05	37.7136		
3177.69	37.7031		
3178.17	37.6997		
3178.64	37.6993		
3179.12	37.6973		
3179.61	37.6874		
3180.08	37.6823		
3180.72	37.6723		
3181.2	37.6691		
3181.69	37.6646		
3182.17	37.6542		
3182.64	37.6457		
3183.12	37.6209		
3183.76	37.5955		
3184.25	37.5766		
3184.73	37.562		
3185.2	37.5481		
3185.69	37.5352		
3186.17	37.5319		
3186.81	37.5216		
3187.28	37.5136		
3187.76	37.5211		
3188.25	37.5183		
3188.73	37.5139		
3189.2	37.5105		
3189.84	37.4975		
3190.32	37.4889		
3190.81	37.4745		
3191.28	37.4702		
3191.76	37.4662		
3192.4	37.4615		
3192.89	37.4592		
3193.37	37.4534		
3193.84	37.4419		
3194.32	37.4327		
3194.97	37.4161		
3195.45	37.4025		
3195.92	37.3903		
3196.4	37.3749		
3196.89	37.3581		
3197.53	37.3442		
3198.01	37.3378		
3198.48	37.3347		
3198.96	37.3346		
3199.45	37.3305		
3200.09	37.3363		
3200.57	37.3356		
3201.04	37.3342		
3201.53	37.3384		
3202.01	37.3406		
3202.48	37.3342		
3203.12	37.3262		
3203.6	37.3222		
3204.09	37.3114		
3204.57	37.2969		
3205.04	37.2887		
3205.68	37.2761		
3206.16	37.2658		
3206.65	37.2602		
3207.12	37.2527		
3207.6	37.2551		
3208.09	37.2556		
3208.73	37.2548		
3209.21	37.2526		
3209.68	37.2492		
3210.16	37.2437		
3210.65	37.2303		
3211.29	37.2101		
3211.77	37.1936		
3212.24	37.1798		
3212.73	37.1733		
3213.21	37.1696		
3213.68	37.1663		
3214.32	37.1624		
3214.8	37.1657		
3215.29	37.168		
3215.77	37.1679		
3216.24	37.164		
3216.73	37.1589		
3217.37	37.1454		
3217.85	37.1411		
3218.32	37.1269		
3218.8	37.1114		
3219.29	37.0934		
3219.77	37.0761		
3220.41	37.0621		
3220.88	37.0558		
3221.36	37.0493		
3221.85	37.0423		
3222.33	37.0325		
3222.97	37.0144		
3223.44	37.003		
3223.93	36.9996		
3224.41	36.9914		
3224.88	36.9851		
3225.36	36.9781		
3226	36.9651		
3226.49	36.9529		
3226.97	36.9454		
3227.44	36.9388		
3227.93	36.9303		
3228.57	36.9298		
3229.05	36.9279		
3229.52	36.9276		
3230	36.9326		
3230.49	36.9415		
3231.13	36.9414		
3231.61	36.9429		
3232.08	36.9303		
3232.56	36.9208		
3233.05	36.9181		
3233.69	36.9097		
3234.16	36.909		
3234.64	36.9044		
3235.13	36.897		
3235.61	36.8928		
3236.08	36.8885		
3236.72	36.882		
3237.2	36.8732		
3237.69	36.8699		
3238.17	36.8654		
3238.64	36.8564		
3239.28	36.8622		
3239.77	36.8582		
3240.25	36.8477		
3240.72	36.8357		
3241.2	36.8243		
3241.84	36.818		
3242.33	36.8064		
3242.81	36.7983		
3243.28	36.7825		
3243.77	36.7684		
3244.41	36.7588		
3244.89	36.7478		
3245.36	36.7362		
3245.84	36.7243		
3246.33	36.7135		
3246.81	36.7151		
3247.45	36.7025		
3247.92	36.6965		
3248.4	36.6912		
3248.89	36.6821		
3249.53	36.6637		
3250	36.6524		
3250.48	36.6485		
3250.97	36.6402		
3251.45	36.6331		
3252.09	36.6218		
3252.56	36.6166		
3253.05	36.6203		
3253.53	36.6176		
3254.17	36.6176		
3254.65	36.62		
3255.12	36.6223		
3255.61	36.6186		
3256.09	36.6192		
3256.73	36.6214		
3257.2	36.6303		
3257.68	36.6346		
3258.17	36.6374		
3258.65	36.6373		
3259.12	36.6304		
3259.61	36.6305		
3260.25	36.6341		
3260.73	36.628		
3261.2	36.6165		
3261.68	36.6104		
3262.17	36.6013		
3262.65	36.5935		
3263.29	36.5885		
3263.76	36.5787		
3264.24	36.5747		
3264.73	36.5815		
3265.21	36.5838		
3265.68	36.5893		
3266.32	36.5877		
3266.81	36.5883		
3267.29	36.5884		
3267.76	36.5853		
3268.24	36.5788		
3268.73	36.561		
3269.37	36.5413		
3269.85	36.5247		
3270.32	36.51		
3270.81	36.5068		
3271.29	36.4968		
3271.93	36.481		
3272.4	36.4717		
3272.88	36.4614		
3273.37	36.4522		
3273.85	36.447		
3274.32	36.4392		
3274.96	36.4315		
3275.45	36.4215		
3275.93	36.4183		
3276.41	36.4155		
3276.88	36.4037		
3277.52	36.4019		
3278.01	36.3993		
3278.49	36.3913		
3278.96	36.3877		
3279.44	36.377		
3280.08	36.3617		
3280.57	36.3589		
3281.05	36.3597		
3281.52	36.3669		
3282.01	36.3673		
3282.49	36.3666		
3283.13	36.3642		
3283.6	36.3593		
3284.08	36.3523		
3284.57	36.3453		
3285.05	36.3375		
3285.69	36.3316		
